,cid,pid,activity
5421,124087,O86157,0.0
5422,124087,P21700,0.0
5423,124087,Q99VQ4,0.0
5424,38853,Q9F4F7,1.0
5425,38853,P08659,0.0
5426,38853,P0AF67,0.0
5427,38853,P11411,0.0
5428,38853,P98170,0.0
5429,38853,P9WFX0,0.0
5430,38853,Q05DJ8,0.0
5431,38853,P11021,0.0
5432,38853,P9WQ59,0.0
5433,38853,P65502,0.0
5434,38853,O86157,0.0
5435,38853,P21700,0.0
5436,38853,Q99VQ4,0.0
5437,2099,Q9F4F7,0.0
5438,2099,P11021,0.0
5439,2099,P08659,0.0
5440,457193,P0AF67,0.0
5441,457193,Q9F4F7,0.0
5442,457193,P11021,0.0
5443,457193,P08659,0.0
5444,457193,P21700,0.0
5445,457193,Q99VQ4,1.0
5446,150311,P11411,0.0
5447,150311,P98170,0.0
5448,150311,Q9F4F7,0.0
5449,150311,O95372,0.0
5450,150311,P55210,0.0
5451,150311,Q9NPC2,0.0
5452,150311,P08659,0.0
5453,150311,P21700,0.0
5454,150311,Q99VQ4,0.0
5455,6049,Q9XAY4,1.0
5456,6049,Q9F4F7,0.0
5457,6049,Q6JP75,0.0
5458,6049,Q46991,0.0
5459,6049,P11021,0.0
5460,6049,P08659,0.0
5461,3108,O77823,1.0
5462,3108,Q9XSW7,1.0
5463,3108,Q02499,0.0
5464,3108,P08659,0.0
5465,3108,P0AF67,0.0
5466,3108,P11411,0.0
5467,3108,P98170,0.0
5468,3108,Q9F4F7,0.0
5469,3108,P55210,0.0
5470,3108,P9WFX0,0.0
5471,3108,Q05DJ8,0.0
5472,3108,P11021,0.0
5473,3108,P9WQ59,0.0
5474,3108,P65502,0.0
5475,3108,O86157,0.0
5476,3108,Q99VQ4,0.0
5477,5991,Q690N0,1.0
5478,5991,P0AF67,0.0
5479,5991,P11411,0.0
5480,5991,P98170,0.0
5481,5991,Q9F4F7,0.0
5482,5991,O95372,0.0
5483,5991,P55210,0.0
5484,5991,Q9NPC2,0.0
5485,5991,Q05DJ8,0.0
5486,5991,P9WQ59,0.0
5487,5991,P11021,0.0
5488,5991,P65502,0.0
5489,5991,O86157,0.0
5490,5991,P21700,0.0
5491,5991,Q99VQ4,0.0
5492,5991,P08659,0.0
5493,3948,P11021,0.0
5494,3948,P21700,0.0
5495,3948,Q99VQ4,1.0
5496,208902,P9WFX0,0.0
5497,208902,Q99VQ4,0.0
5498,208902,P86926,0.0
5499,5983,Q9JKC1,1.0
5500,5983,P04058,1.0
5501,5983,Q9N1N9,1.0
5502,5983,Q9F4F7,0.0
5503,5983,O95372,0.0
5504,5983,P55210,0.0
5505,5983,Q9NPC2,0.0
5506,5983,P9WFX0,0.0
5507,5983,Q05DJ8,0.0
5508,5983,P11021,0.0
5509,5983,P08659,0.0
5510,5983,P9WQ59,0.0
5511,5983,P65502,0.0
5512,5983,O86157,0.0
5513,5983,P21700,0.0
5514,5983,Q99VQ4,0.0
5515,5983,P22303,1.0
5516,5282379,P08659,1.0
5517,5282379,Q9F4F7,0.0
5518,5282379,O95372,0.0
5519,5282379,P55210,0.0
5520,5282379,Q9NPC2,0.0
5521,5282379,P9WFX0,0.0
5522,5282379,Q05DJ8,0.0
5523,5282379,P11021,0.0
5524,5282379,P9WQ59,0.0
5525,5282379,P65502,0.0
5526,5282379,O86157,0.0
5527,5282379,P21700,0.0
5528,5282379,Q99VQ4,0.0
5529,3410,Q9F4F7,0.0
5530,3410,P11021,0.0
5531,3410,P08659,0.0
5532,229455,P08659,0.0
5533,441281,P08659,0.0
5534,441281,P0AF67,0.0
5535,441281,Q9F4F7,0.0
5536,441281,P9WFX0,0.0
5537,441281,P11021,0.0
5538,6253,Q9F4F7,1.0
5539,6253,P11411,0.0
5540,6253,P98170,0.0
5541,6253,O95372,0.0
5542,6253,P55210,0.0
5543,6253,Q9NPC2,0.0
5544,6253,Q05DJ8,0.0
5545,6253,P11021,0.0
5546,6253,P08659,0.0
5547,6253,P9WQ59,0.0
5548,6253,P65502,0.0
5549,6253,O86157,0.0
5550,6253,P21700,0.0
5551,6253,Q99VQ4,0.0
5552,681,Q8CFM9,1.0
5553,681,Q6FTL6,1.0
5554,681,Q9F4F7,1.0
5555,681,P08659,0.0
5556,681,P0AF67,0.0
5557,681,P11021,0.0
5558,77991,Q9N1N9,1.0
5559,77991,Q9JKC1,1.0
5560,77991,Q9F4F7,0.0
5561,77991,P11021,0.0
5562,77991,P08659,0.0
5563,77991,P21700,0.0
5564,77991,Q99VQ4,0.0
5565,77991,P86926,0.0
5566,77991,P22303,1.0
5567,60198,P11411,0.0
5568,60198,P98170,0.0
5569,60198,Q9F4F7,0.0
5570,60198,O95372,0.0
5571,60198,P55210,0.0
5572,60198,Q9NPC2,0.0
5573,60198,P08659,0.0
5574,60198,P21700,0.0
5575,60198,Q99VQ4,0.0
5576,4614,Q9F4F7,0.0
5577,4614,P08659,0.0
5578,4614,P0AF67,0.0
5579,4614,P11411,0.0
5580,4614,P98170,0.0
5581,4614,O95372,0.0
5582,4614,P55210,0.0
5583,4614,Q9NPC2,0.0
5584,4614,P9WFX0,0.0
5585,4614,P11021,0.0
5586,4614,P21700,0.0
5587,4614,Q99VQ4,0.0
5588,157922,P11021,0.0
5589,157922,P08659,0.0
5590,2265,Q9F4F7,1.0
5591,2265,P08659,0.0
5592,2265,P0AF67,0.0
5593,2265,O95372,0.0
5594,2265,P55210,0.0
5595,2265,Q9NPC2,0.0
5596,2265,P9WFX0,0.0
5597,2265,Q05DJ8,0.0
5598,2265,P11021,0.0
5599,2265,P9WQ59,0.0
5600,2265,P65502,0.0
5601,2265,O86157,0.0
5602,2265,P21700,0.0
5603,2265,Q99VQ4,0.0
5604,3446,O77773,1.0
5605,3446,Q02499,0.0
5606,3446,P08659,0.0
5607,3446,P0AF67,0.0
5608,3446,P11411,0.0
5609,3446,P98170,0.0
5610,3446,Q9F4F7,0.0
5611,3446,O95372,0.0
5612,3446,P55210,0.0
5613,3446,P9WFX0,0.0
5614,3446,P11021,0.0
5615,3446,P21700,0.0
5616,3446,Q99VQ4,0.0
5617,31703,Q7ZJM1,1.0
5618,31703,P10844,1.0
5619,31703,O52691,1.0
5620,31703,P19821,1.0
5621,31703,P11021,0.0
5622,31703,P21700,0.0
5623,31703,Q99VQ4,0.0
5624,3639,Q5TU56,1.0
5625,3639,Q31FD6,1.0
5626,3639,Q5U9J1,1.0
5627,3639,Q02499,0.0
5628,3639,P08659,0.0
5629,3639,P0AF67,0.0
5630,3639,P11411,0.0
5631,3639,P98170,0.0
5632,3639,Q9F4F7,0.0
5633,3639,O95372,0.0
5634,3639,P55210,0.0
5635,3639,Q9NPC2,0.0
5636,3639,P9WFX0,0.0
5637,3639,Q05DJ8,0.0
5638,3639,P11021,0.0
5639,3639,P9WQ59,0.0
5640,3639,P65502,0.0
5641,3639,O86157,0.0
5642,3639,P21700,0.0
5643,3639,Q99VQ4,0.0
5644,19003,P08659,0.0
5645,19003,P0AF67,0.0
5646,19003,Q9F4F7,0.0
5647,19003,P9WFX0,0.0
5648,19003,P11021,0.0
5649,2083,Q9F4F7,0.0
5650,2083,P9WFX0,0.0
5651,2083,P11021,0.0
5652,2083,P08659,0.0
5653,2083,P21700,0.0
5654,2083,Q99VQ4,0.0
5655,92253,P08659,0.0
5656,92253,P0AF67,0.0
5657,92253,Q9F4F7,0.0
5658,92253,P11021,0.0
5659,2882,Q9F4F7,0.0
5660,2882,P11021,0.0
5661,2882,P08659,0.0
5662,3657,P08659,0.0
5663,3657,P0AF67,0.0
5664,3657,Q9F4F7,0.0
5665,3657,O95372,0.0
5666,3657,P55210,0.0
5667,3657,P9WFX0,0.0
5668,3657,Q05DJ8,0.0
5669,3657,P11021,0.0
5670,3657,P9WQ59,0.0
5671,3657,P65502,0.0
5672,3657,O86157,0.0
5673,3657,P21700,0.0
5674,3657,Q99VQ4,0.0
5675,3902,P08659,0.0
5676,3902,P0AF67,0.0
5677,3902,P11411,0.0
5678,3902,P98170,0.0
5679,3902,Q9F4F7,0.0
5680,3902,Q9NPC2,0.0
5681,3902,P9WFX0,0.0
5682,3902,P9WQ59,0.0
5683,3902,P11021,0.0
5684,3902,P65502,0.0
5685,3902,O86157,0.0
5686,3902,P21700,0.0
5687,3902,Q99VQ4,0.0
5688,5482,Q9F4F7,0.0
5689,5482,P11021,0.0
5690,5482,P08659,0.0
5691,5482,P21700,0.0
5692,5482,Q99VQ4,1.0
5693,5482,P86926,0.0
5694,2478,P0AF67,0.0
5695,2478,Q9F4F7,0.0
5696,2478,O95372,0.0
5697,2478,P55210,0.0
5698,2478,Q9NPC2,0.0
5699,2478,P9WFX0,0.0
5700,2478,Q05DJ8,0.0
5701,2478,P9WQ59,0.0
5702,2478,P11021,0.0
5703,2478,P65502,0.0
5704,2478,O86157,0.0
5705,2478,P08659,0.0
5706,2478,P21700,0.0
5707,2478,Q99VQ4,0.0
5708,3825,Q02499,0.0
5709,3825,P08659,0.0
5710,3825,P0AF67,0.0
5711,3825,P11411,0.0
5712,3825,P98170,0.0
5713,3825,Q9F4F7,0.0
5714,3825,O95372,0.0
5715,3825,P55210,0.0
5716,3825,Q9NPC2,0.0
5717,3825,P9WFX0,0.0
5718,3825,Q05DJ8,0.0
5719,3825,P11021,0.0
5720,3825,P9WQ59,0.0
5721,3825,P65502,0.0
5722,3825,O86157,0.0
5723,3825,P21700,0.0
5724,3825,Q99VQ4,0.0
5725,3202,P08659,0.0
5726,3202,P0AF67,0.0
5727,3202,Q9F4F7,0.0
5728,3202,P11021,0.0
5729,3202,P22303,1.0
5730,4174,P08659,0.0
5731,4174,P0AF67,0.0
5732,4174,Q9F4F7,0.0
5733,4174,O95372,0.0
5734,4174,P55210,0.0
5735,4174,Q9NPC2,0.0
5736,4174,P9WFX0,0.0
5737,4174,Q05DJ8,0.0
5738,4174,P9WQ59,0.0
5739,4174,P11021,0.0
5740,4174,P65502,0.0
5741,4174,O86157,0.0
5742,4174,P21700,0.0
5743,4174,Q99VQ4,0.0
5744,156419,Q9F4F7,1.0
5745,156419,P11021,0.0
5746,156419,P08659,0.0
5747,32798,Q690N0,1.0
5748,32798,Q27757,0.0
5749,32798,Q02499,0.0
5750,32798,P08659,0.0
5751,32798,P11411,0.0
5752,32798,P98170,0.0
5753,32798,Q9F4F7,0.0
5754,32798,O95372,0.0
5755,32798,P55210,0.0
5756,32798,Q9NPC2,0.0
5757,32798,Q05DJ8,0.0
5758,32798,P9WQ59,0.0
5759,32798,P11021,0.0
5760,32798,P65502,0.0
5761,32798,O86157,0.0
5762,32798,P21700,0.0
5763,32798,Q99VQ4,0.0
5764,5329,Q72874,1.0
5765,5329,P16184,1.0
5766,5329,P0AC13,1.0
5767,5329,Q02499,0.0
5768,5329,P08659,0.0
5769,5329,P0AF67,0.0
5770,5329,P11411,0.0
5771,5329,P98170,0.0
5772,5329,Q9F4F7,0.0
5773,5329,O95372,0.0
5774,5329,P55210,0.0
5775,5329,Q9NPC2,0.0
5776,5329,P9WFX0,0.0
5777,5329,P02930,1.0
5778,5329,P0A7T7,1.0
5779,5329,P08192,1.0
5780,5329,P0A720,1.0
5781,5329,Q05DJ8,0.0
5782,5329,P9WQ59,0.0
5783,5329,P11021,0.0
5784,5329,P65502,0.0
5785,5329,O86157,0.0
5786,5329,P21700,0.0
5787,5329,Q99VQ4,0.0
5788,3488,Q02499,0.0
5789,3488,P08659,0.0
5790,3488,P0AF67,0.0
5791,3488,P11411,0.0
5792,3488,P98170,0.0
5793,3488,Q9F4F7,0.0
5794,3488,O95372,0.0
5795,3488,P55210,0.0
5796,3488,Q9NPC2,0.0
5797,3488,P9WFX0,0.0
5798,3488,Q05DJ8,0.0
5799,3488,P11021,0.0
5800,3488,P9WQ59,0.0
5801,3488,P65502,0.0
5802,3488,O86157,0.0
5803,3488,P21700,0.0
5804,3488,Q99VQ4,0.0
5805,54675783,P0AEY8,1.0
5806,54675783,P11021,0.0
5807,54675783,P08659,0.0
5808,54675783,P21700,0.0
5809,54675783,Q99VQ4,1.0
5810,3519,P08659,0.0
5811,3519,P0AF67,0.0
5812,3519,Q9F4F7,0.0
5813,3519,P11021,0.0
5814,2370,Q8VH26,1.0
5815,2370,Q8VH27,1.0
5816,2370,Q9F4F7,0.0
5817,2370,P11021,0.0
5818,2370,P08659,0.0
5819,2370,P21700,0.0
5820,2370,Q99VQ4,0.0
5821,27661,Q99VQ4,0.0
5822,5560,Q02499,0.0
5823,5560,P08659,0.0
5824,5560,P11411,0.0
5825,5560,P98170,0.0
5826,5560,Q9F4F7,0.0
5827,5560,O95372,0.0
5828,5560,P55210,0.0
5829,5560,Q9NPC2,0.0
5830,5560,P9WFX0,0.0
5831,5560,Q05DJ8,0.0
5832,5560,P9WQ59,0.0
5833,5560,P11021,0.0
5834,5560,P65502,0.0
5835,5560,O86157,0.0
5836,5560,P21700,0.0
5837,5560,Q99VQ4,0.0
5838,5284607,O95372,0.0
5839,5284607,P55210,0.0
5840,5284607,Q9NPC2,0.0
5841,5284607,P9WQ59,0.0
5842,5284607,Q02936,0.0
5843,5284607,P11021,0.0
5844,5284607,P65502,0.0
5845,5284607,O86157,0.0
5846,5284607,Q99VQ4,0.0
5847,5284607,P08659,0.0
5848,3333,Q02499,0.0
5849,3333,P08659,0.0
5850,3333,P11411,0.0
5851,3333,P98170,0.0
5852,3333,Q9F4F7,0.0
5853,3333,O95372,0.0
5854,3333,P55210,0.0
5855,3333,Q9NPC2,0.0
5856,3333,P9WFX0,0.0
5857,3333,Q05DJ8,0.0
5858,3333,P11021,0.0
5859,3333,P9WQ59,0.0
5860,3333,P65502,0.0
5861,3333,O86157,0.0
5862,3333,P21700,0.0
5863,3333,Q99VQ4,0.0
5864,3333,P86926,0.0
5865,446541,P12269,1.0
5866,446541,P08659,0.0
5867,446541,P0AF67,0.0
5868,446541,Q9F4F7,0.0
5869,446541,O95372,0.0
5870,446541,P55210,0.0
5871,446541,Q9NPC2,0.0
5872,446541,P9WFX0,0.0
5873,446541,Q05DJ8,0.0
5874,446541,P9WQ59,0.0
5875,446541,Q02936,0.0
5876,446541,P11021,0.0
5877,446541,P65502,0.0
5878,446541,O86157,0.0
5879,446541,P21700,0.0
5880,446541,Q99VQ4,0.0
5881,2161,P08659,1.0
5882,2161,P11411,0.0
5883,2161,P98170,0.0
5884,2161,Q9F4F7,0.0
5885,2161,O95372,0.0
5886,2161,P55210,0.0
5887,2161,Q9NPC2,0.0
5888,2161,P11021,0.0
5889,2161,P21700,0.0
5890,2161,Q99VQ4,0.0
5891,4116,Q9F4F7,0.0
5892,4116,P11021,0.0
5893,4116,P08659,0.0
5894,3749,P11411,0.0
5895,3749,P98170,0.0
5896,3749,Q9F4F7,0.0
5897,3749,O95372,0.0
5898,3749,P55210,0.0
5899,3749,Q9NPC2,0.0
5900,3749,P9WFX0,0.0
5901,3749,P11021,0.0
5902,3749,P08659,0.0
5903,3749,P21700,0.0
5904,3749,Q99VQ4,0.0
5905,60700,P21700,1.0
5906,60700,Q99VQ4,0.0
5907,4911,Q02499,0.0
5908,4911,P08659,0.0
5909,4911,P0AF67,0.0
5910,4911,P11411,0.0
5911,4911,P98170,0.0
5912,4911,Q9F4F7,0.0
5913,4911,O95372,0.0
5914,4911,P55210,0.0
5915,4911,Q9NPC2,0.0
5916,4911,P9WFX0,0.0
5917,4911,Q05DJ8,0.0
5918,4911,P9WQ59,0.0
5919,4911,P11021,0.0
5920,4911,P65502,0.0
5921,4911,O86157,0.0
5922,4911,P21700,0.0
5923,4911,Q99VQ4,0.0
5924,667490,Q9F4F7,1.0
5925,667490,O95372,0.0
5926,667490,P55210,0.0
5927,667490,Q9NPC2,0.0
5928,667490,P9WFX0,0.0
5929,667490,Q05DJ8,0.0
5930,667490,P08659,0.0
5931,667490,P9WQ59,0.0
5932,667490,P11021,0.0
5933,667490,P65502,0.0
5934,667490,O86157,0.0
5935,667490,P21700,0.0
5936,667490,Q99VQ4,0.0
5937,4913,P08659,0.0
5938,4913,P0AF67,0.0
5939,4913,Q9F4F7,0.0
5940,4913,P9WFX0,0.0
5941,4913,P11021,0.0
5942,4913,P21700,0.0
5943,4913,Q99VQ4,0.0
5944,443879,Q8VH26,1.0
5945,443879,Q9F4F7,0.0
5946,443879,O95372,0.0
5947,443879,P55210,0.0
5948,443879,Q9NPC2,0.0
5949,443879,Q05DJ8,0.0
5950,443879,P08659,0.0
5951,443879,P9WQ59,0.0
5952,443879,P11021,0.0
5953,443879,P65502,0.0
5954,443879,O86157,0.0
5955,26757,P08659,0.0
5956,26757,P0AF67,0.0
5957,26757,Q9F4F7,0.0
5958,26757,P9WFX0,0.0
5959,26757,P11021,0.0
5960,26757,P21700,0.0
5961,26757,Q99VQ4,0.0
5962,3339,P08659,1.0
5963,3339,Q02499,0.0
5964,3339,P0AF67,0.0
5965,3339,P11411,0.0
5966,3339,P98170,0.0
5967,3339,Q9F4F7,0.0
5968,3339,O95372,0.0
5969,3339,P55210,0.0
5970,3339,Q9NPC2,0.0
5971,3339,P9WFX0,0.0
5972,3339,Q05DJ8,0.0
5973,3339,P11021,0.0
5974,3339,P9WQ59,0.0
5975,3339,P65502,0.0
5976,3339,O86157,0.0
5977,3339,P21700,0.0
5978,3339,Q99VQ4,0.0
5979,5426,P11411,0.0
5980,5426,P98170,0.0
5981,5426,Q9F4F7,0.0
5982,5426,O95372,0.0
5983,5426,P55210,0.0
5984,5426,Q9NPC2,0.0
5985,5426,P9WFX0,0.0
5986,5426,Q05DJ8,0.0
5987,5426,P11021,0.0
5988,5426,P08659,0.0
5989,5426,P9WQ59,0.0
5990,5426,P65502,0.0
5991,5426,O86157,0.0
5992,5426,P21700,0.0
5993,5426,Q99VQ4,0.0
5994,460612,P0AF67,0.0
5995,460612,O95372,0.0
5996,460612,P55210,0.0
5997,460612,Q05DJ8,0.0
5998,460612,P08659,0.0
5999,460612,P9WQ59,0.0
6000,460612,P11021,0.0
6001,460612,P65502,0.0
6002,460612,O86157,0.0
6003,460612,P21700,0.0
6004,460612,Q99VQ4,0.0
6005,4054,Q9F4F7,0.0
6006,4054,P11021,0.0
6007,4054,P08659,0.0
6008,5379,P0AES4,1.0
6009,5379,P0AES6,1.0
6010,5379,P0C1U9,1.0
6011,5379,Q02499,0.0
6012,5379,P08659,0.0
6013,5379,P0AF67,0.0
6014,5379,Q9F4F7,0.0
6015,5379,O95372,0.0
6016,5379,P14677,1.0
6017,5379,P55210,0.0
6018,5379,Q9NPC2,0.0
6019,5379,P9WFX0,0.0
6020,5379,P11021,0.0
6021,5379,P21700,0.0
6022,5379,Q99VQ4,1.0
6023,9642,Q690N0,1.0
6024,9642,Q02499,0.0
6025,9642,P08659,0.0
6026,9642,P11411,0.0
6027,9642,P98170,0.0
6028,9642,Q9F4F7,0.0
6029,9642,O95372,0.0
6030,9642,P55210,0.0
6031,9642,Q9NPC2,0.0
6032,9642,P9WFX0,0.0
6033,9642,P11021,0.0
6034,9642,O86157,0.0
6035,9642,P21700,0.0
6036,441300,Q72547,1.0
6037,441300,P08659,1.0
6038,441300,Q9F4F7,0.0
6039,441300,P11021,0.0
6040,3672,Q02499,0.0
6041,3672,P08659,0.0
6042,3672,P11411,0.0
6043,3672,P98170,0.0
6044,3672,Q9F4F7,0.0
6045,3672,O95372,0.0
6046,3672,P55210,0.0
6047,3672,Q9NPC2,0.0
6048,3672,P9WFX0,0.0
6049,3672,Q05DJ8,0.0
6050,3672,P11021,0.0
6051,3672,P9WQ59,0.0
6052,3672,P65502,0.0
6053,3672,O86157,0.0
6054,3672,P21700,0.0
6055,3672,Q99VQ4,0.0
6056,54675769,P20831,1.0
6057,54675769,P0A0K8,1.0
6058,54675769,P0A4L9,1.0
6059,54675769,P0C559,1.0
6060,54675769,P0AES4,1.0
6061,54675769,P0AES6,1.0
6062,54675769,Q7X1P7,1.0
6063,54675769,P0AFZ5,1.0
6064,54675769,P0C1S7,1.0
6065,54675769,P0C1U9,1.0
6066,54675769,P11500,1.0
6067,54675769,P9WQ59,0.0
6068,54675769,P65502,0.0
6069,54675769,O86157,0.0
6070,5904,Q9F4F7,0.0
6071,5904,O95372,0.0
6072,5904,P0AD64,1.0
6073,5904,Q9EXV5,1.0
6074,5904,P05364,1.0
6075,5904,Q8RT60,1.0
6076,5904,Q6PRG8,1.0
6077,5904,P94958,1.0
6078,5904,O69773,1.0
6079,5904,P18539,1.0
6080,5904,P14677,1.0
6081,5904,P55210,0.0
6082,5904,Q9NPC2,0.0
6083,5904,Q670S6,1.0
6084,5904,Q3SAW3,1.0
6085,5904,Q53TY8,1.0
6086,5904,Q9L4P2,1.0
6087,5904,P14489,1.0
6088,5904,Q05DJ8,0.0
6089,5904,Q50H31,1.0
6090,5904,Q4TVR4,1.0
6091,5904,P0AD63,1.0
6092,5904,Q840P9,1.0
6093,5904,Q7X575,1.0
6094,5904,Q3S5C3,1.0
6095,5904,Q48435,1.0
6096,5904,Q8RL90,1.0
6097,5904,Q2XPY6,1.0
6098,5904,Q08I33,1.0
6099,5904,Q2PUH3,1.0
6100,5904,Q3Y6Q3,1.0
6101,5904,Q47066,1.0
6102,5904,P08659,0.0
6103,5904,P9WQ59,0.0
6104,5904,P11021,0.0
6105,5904,P65502,0.0
6106,5904,O86157,0.0
6107,4507,Q02499,0.0
6108,4507,P08659,0.0
6109,4507,P11411,0.0
6110,4507,P98170,0.0
6111,4507,Q9F4F7,0.0
6112,4507,O95372,0.0
6113,4507,P55210,0.0
6114,4507,Q9NPC2,0.0
6115,4507,P9WFX0,0.0
6116,4507,Q05DJ8,0.0
6117,4507,P11021,0.0
6118,4507,P9WQ59,0.0
6119,4507,P65502,0.0
6120,4507,O86157,0.0
6121,4507,P21700,0.0
6122,4507,Q99VQ4,0.0
6123,38945,O95372,0.0
6124,38945,P55210,0.0
6125,38945,Q9NPC2,0.0
6126,38945,P11021,0.0
6127,38945,P21700,0.0
6128,38945,Q99VQ4,0.0
6129,4891,Q02499,0.0
6130,4891,P08659,0.0
6131,4891,P11411,0.0
6132,4891,P98170,0.0
6133,4891,Q9F4F7,0.0
6134,4891,O95372,0.0
6135,4891,P55210,0.0
6136,4891,Q9NPC2,0.0
6137,4891,P9WFX0,0.0
6138,4891,P11021,0.0
6139,4891,O86157,0.0
6140,4891,P21700,0.0
6141,4891,Q99VQ4,0.0
6142,4891,Q962Y6,0.0
6143,4539,Q91ZM7,1.0
6144,4539,P0AES4,1.0
6145,4539,P0AES6,1.0
6146,4539,P0C1U9,1.0
6147,4539,Q02499,0.0
6148,4539,P08659,0.0
6149,4539,P0AF67,0.0
6150,4539,P11411,0.0
6151,4539,P98170,0.0
6152,4539,Q9F4F7,0.0
6153,4539,O95372,0.0
6154,4539,P0A0K8,1.0
6155,4539,P20831,1.0
6156,4539,P55210,0.0
6157,4539,Q9NPC2,0.0
6158,4539,P9WFX0,0.0
6159,4539,P31224,0.0
6160,4539,Q05DJ8,0.0
6161,4539,P9WQ59,0.0
6162,4539,P11021,0.0
6163,4539,P65502,0.0
6164,4539,O86157,0.0
6165,4539,P21700,0.0
6166,4539,Q99VQ4,1.0
6167,33613,P11411,0.0
6168,33613,P98170,0.0
6169,33613,Q9F4F7,0.0
6170,33613,O95372,0.0
6171,33613,P14677,1.0
6172,33613,P55210,0.0
6173,33613,Q9NPC2,0.0
6174,33613,P9WFX0,0.0
6175,33613,Q670S6,1.0
6176,33613,Q05DJ8,0.0
6177,33613,P0AD64,1.0
6178,33613,Q4TVR4,1.0
6179,33613,P0AD63,1.0
6180,33613,Q8RL90,1.0
6181,33613,Q2XPY6,1.0
6182,33613,P08659,0.0
6183,33613,P9WQ59,0.0
6184,33613,P11021,0.0
6185,33613,P65502,0.0
6186,33613,O86157,0.0
6187,33613,P21700,0.0
6188,6479523,P35695,1.0
6189,4634,Q8VH26,1.0
6190,4634,P11021,0.0
6191,17676,Q9F4F7,0.0
6192,17676,P11021,0.0
6193,17676,P08659,0.0
6194,3779,P11021,0.0
6195,3779,P08659,0.0
6196,3779,P21700,0.0
6197,3779,Q99VQ4,0.0
6198,896,Q9F4F7,0.0
6199,896,P08659,0.0
6200,896,P0AF67,0.0
6201,896,O95372,0.0
6202,896,P55210,0.0
6203,896,Q9NPC2,0.0
6204,896,P9WFX0,0.0
6205,896,Q05DJ8,0.0
6206,896,P11021,0.0
6207,896,P9WQ59,0.0
6208,896,P65502,0.0
6209,896,O86157,0.0
6210,896,P21700,0.0
6211,896,Q99VQ4,0.0
6212,3478,Q02499,0.0
6213,3478,P08659,0.0
6214,3478,P0AF67,0.0
6215,3478,P11411,0.0
6216,3478,P98170,0.0
6217,3478,Q9F4F7,0.0
6218,3478,O95372,0.0
6219,3478,P55210,0.0
6220,3478,Q9NPC2,0.0
6221,3478,P9WFX0,0.0
6222,3478,Q05DJ8,0.0
6223,3478,P11021,0.0
6224,3478,P9WQ59,0.0
6225,3478,P65502,0.0
6226,3478,O86157,0.0
6227,3478,P21700,0.0
6228,3478,Q99VQ4,0.0
6229,2802,Q91ZM7,1.0
6230,2802,Q99VQ4,0.0
6231,4927,Q9F4F7,1.0
6232,4927,P11021,0.0
6233,4927,P08659,0.0
6234,4927,P21700,0.0
6235,4927,Q99VQ4,0.0
6236,4927,Q9N623,1.0
6237,148192,Q9YQ12,1.0
6238,148192,Q72874,1.0
6239,148192,Q72547,1.0
6240,148192,P11021,0.0
6241,148192,P08659,0.0
6242,148192,P21700,0.0
6243,148192,Q99VQ4,0.0
6244,657237,Q02499,0.0
6245,657237,P08659,0.0
6246,657237,P11411,0.0
6247,657237,P98170,0.0
6248,657237,Q9F4F7,0.0
6249,657237,O95372,0.0
6250,657237,P55210,0.0
6251,657237,Q9NPC2,0.0
6252,657237,Q05DJ8,0.0
6253,657237,P9WQ59,0.0
6254,657237,P11021,0.0
6255,657237,P65502,0.0
6256,657237,O86157,0.0
6257,657237,P21700,0.0
6258,3100,P08659,0.0
6259,3100,P0AF67,0.0
6260,3100,Q9F4F7,0.0
6261,3100,P55210,0.0
6262,3100,Q05DJ8,0.0
6263,3100,P11021,0.0
6264,3100,P9WQ59,0.0
6265,3100,P65502,0.0
6266,3100,O86157,0.0
6267,3100,P21700,0.0
6268,60823,Q9F4F7,0.0
6269,60823,P11021,0.0
6270,60823,P08659,0.0
6271,3305,Q9F4F7,0.0
6272,3305,Q05DJ8,0.0
6273,3305,P9WQ59,0.0
6274,3305,P11021,0.0
6275,3305,P65502,0.0
6276,3305,O86157,0.0
6277,3305,P08659,0.0
6278,28620,P08659,0.0
6279,5665,Q9F4F7,0.0
6280,5665,P9WFX0,0.0
6281,5665,P11021,0.0
6282,5665,P08659,0.0
6283,5665,P21700,0.0
6284,5665,Q99VQ4,0.0
6285,13505,Q9F4F7,0.0
6286,13505,P11021,0.0
6287,13505,P08659,0.0
6288,19649,Q9F4F7,0.0
6289,19649,P11021,0.0
6290,19649,P08659,0.0
6291,3034010,P11411,0.0
6292,3034010,P98170,0.0
6293,3034010,Q9F4F7,0.0
6294,3034010,O95372,0.0
6295,3034010,P55210,0.0
6296,3034010,Q9NPC2,0.0
6297,3034010,Q05DJ8,0.0
6298,3034010,P08659,0.0
6299,3034010,P9WQ59,0.0
6300,3034010,P11021,0.0
6301,3034010,P65502,0.0
6302,3034010,O86157,0.0
6303,3034010,P21700,0.0
6304,3034010,Q99VQ4,0.0
6305,3219,Q9F4F7,0.0
6306,3219,P11021,0.0
6307,3219,P08659,0.0
6308,5910,Q8VH26,1.0
6309,5910,P08659,0.0
6310,5910,P0AF67,0.0
6311,5910,Q9F4F7,0.0
6312,5910,P11021,0.0
6313,5910,P21700,0.0
6314,5910,Q99VQ4,0.0
6315,2337,P08659,0.0
6316,2337,P0AF67,0.0
6317,2337,Q9F4F7,0.0
6318,2337,O95372,0.0
